"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","총 주차면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","위도","경도"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.52561438","127.0284365"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.52557521","127.0283511"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.52554613","127.0284355"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.525507","127.028347"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.52574573","127.0283613"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.5255411","127.028349"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.525512","127.028435"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.52558025","127.028436"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.52581394","127.0283654"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.52571675","127.028438"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.52568263","127.0284375"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.52577984","127.0283633"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.525785","127.028439"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.52567752","127.0283572"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.5256485","127.028437"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.52571163","127.0283593"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.52575088","127.0284385"
"1496449","압구정고가2 공영주차장(시)","강남구 신사동 668-0","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","2000","0900","2100","0900","2100","2026-04-07 11:17:23","N","무료","N","무료","0","1168010700062","810","5","810","5","0","0","0","0","0","37.52564342","127.0283552"
"1496801","개포주공5단지북측(구)","강남구 개포동 186-4 ","NS","노상 주차장","1","시간제 주차장","02-445-8879","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2025-07-17 18:10:18","N","무료","Y","유료","120000","1168010300117","300","5","300","5","0","0","0","0","0","",""
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.49578489","126.89371399"
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.49607455","126.89362722"
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.49544893","126.89381667"
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.49573728","126.89372812"
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.49597794","126.8936545"
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.49660657","126.89348195"
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.49602574","126.89364142"
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.49655857","126.8934938"
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.49535355","126.8938472"
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.4958811","126.89368458"
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.49530513","126.89386334"
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.49568958","126.89374306"
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.49650954","126.89350676"
"1499707","대림역2 공영주차장(시)","구로구 구로동 73-9","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2026-04-07 10:51:40","N","무료","Y","유료","160000","1153010200069","400","5","400","5","0","0","0","0","0","37.49370015","126.89444443"
